file,DewettingResult,CrackResult,GT_Dewetting,GT_Crack,GT_Dewetting_Std,GT_Crack_Std,GT_Dewetting_Labeller 1,GT_Dewetting_Labeller2,GT_Dewetting_Labeller3,GT_Crack_Labeller1,GT_Crack_Labeller2,GT_Crack_Labeller3
1577.jpg,0,1.1,0,1.5,0,0.5,0,,0,2,,1
1578.jpg,0,0.4,0,0.5,0,0.5,0,,0,1,,0
1579.jpg,0.1,0.2,0,0,0,0,0,,0,0,,0
158.jpg,0,0.9,0,1,0,0,0,,0,1,,1
1580.jpg,0,0.6,0.5,0,0.5,0,0,,1,0,,0
1581.jpg,0,0.5,0,0.5,0,0.5,0,,0,1,,0
1582.jpg,0.1,0.7,0.5,0,0.5,0,1,,0,0,,0
1583.jpg,0,0.5,0,1,0,0,0,,0,1,,1
1584.jpg,0.1,1.2,0,2,0,0,0,,0,2,,2
1585.jpg,0.1,1.4,0,2,0,0,0,,0,2,,2
1586.jpg,0,1,0.5,1.5,0.5,0.5,0,,1,2,,1
1587.jpg,0,1.3,0.5,1.5,0.5,0.5,0,,1,1,,2
1588.jpg,0.1,1,0,1,0,1,0,,0,0,,2
1589.jpg,0,0.6,0,0.5,0,0.5,0,,0,0,,1
159.jpg,0,0.7,0,1,0,0,0,,0,1,,1
1590.jpg,0.1,1,0,1.5,0,0.5,0,,0,1,,2
1591.jpg,0.1,1.1,0.5,1,0.5,0,0,,1,1,,1
1592.jpg,0,0.6,0.5,0.5,0.5,0.5,0,,1,0,,1
1593.jpg,0,1.3,0,1,0,0,0,,0,1,,1
1594.jpg,0.1,2.8,0,2.5,0,0.5,0,,0,2,,3
1595.jpg,0,1.9,0.5,2.5,0.5,0.5,0,,1,3,,2
1596.jpg,0,1.1,0,0.5,0,0.5,0,,0,0,,1
1597.jpg,0.1,1.4,0.5,2,0.5,0,0,,1,2,,2
1598.jpg,0.1,0.6,0,0.5,0,0.5,0,,0,0,,1
1599.jpg,0,1.5,0,2,0,0,0,,0,2,,2
160.jpg,0,0.1,0,0,0,0,0,,0,0,,0
1600.jpg,0.1,1.3,0,1,0,1,0,,0,0,,2
1601.jpg,0,1.5,0,1,0,0,0,,0,1,,1
1602.jpg,0.1,1.5,0.5,1,0.5,0,0,,1,1,,1
1603.jpg,0.1,0.7,1,0.5,0,0.5,1,,1,0,,1
1604.jpg,0,0.7,0,0.5,0,0.5,0,,0,0,,1
1605.jpg,0,0.9,0.5,1,0.5,0,0,,1,1,,1
1606.jpg,0.1,0.2,0,0.5,0,0.5,0,,0,1,,0
1607.jpg,0,0.2,0.5,0,0.5,0,0,,1,0,,0
1608.jpg,0.1,0.1,0.5,0.5,0.5,0.5,1,,0,1,,0
1609.jpg,0.1,0.4,0.5,0.5,0.5,0.5,0,,1,1,,0
161.jpg,0,0.8,0,1,0,0,0,,0,1,,1
1610.jpg,0,0.6,0,0.5,0,0.5,0,,0,1,,0
1611.jpg,0,0.2,0,0.5,0,0.5,0,,0,0,,1
1612.jpg,0.1,0.1,0.5,0,0.5,0,1,,0,0,,0
1613.jpg,0,0.1,0,0,0,0,0,,0,0,,0
1614.jpg,0.1,0.6,0,1,0,0,0,,0,1,,1
1615.jpg,0.1,0.2,0,0.5,0,0.5,0,,0,0,,1
1616.jpg,0,1.5,0,2,0,0,0,,0,2,,2
1617.jpg,0,0.5,0,1,0,0,0,,0,1,,1
1618.jpg,0.1,1.5,0.5,1.5,0.5,0.5,0,,1,2,,1
1619.jpg,0,1.9,0,2.5,0,0.5,0,,0,3,,2
162.jpg,0,0.6,0.5,0.5,0.5,0.5,0,,1,1,,0
1620.jpg,0.1,0.7,0.5,1.5,0.5,0.5,1,,0,2,,1
1621.jpg,0.1,0.9,0,1,0,0,0,,0,1,,1
1622.jpg,0,2.3,0,3,0,0,0,,0,3,,3
1623.jpg,0.1,1.3,0.5,1.5,0.5,0.5,1,,0,1,,2
1624.jpg,0.1,1.7,0.5,1.5,0.5,0.5,0,,1,2,,1
1625.jpg,0,0.4,0,0.5,0,0.5,0,,0,0,,1
1626.jpg,0.1,0.4,0.5,0.5,0.5,0.5,0,,1,0,,1
1627.jpg,0.1,0.6,0.5,0.5,0.5,0.5,0,,1,0,,1
1628.jpg,0,0.6,0,1,0,1,0,,0,2,,0
1629.jpg,0,1.5,0,1.5,0,0.5,0,,0,2,,1
163.jpg,0,0.1,0.5,0.5,0.5,0.5,0,,1,1,,0
1630.jpg,0.1,2.2,1,2.5,0,0.5,1,,1,3,,2
1631.jpg,0,1.3,0,2,0,0,0,,0,2,,2
1632.jpg,0.1,1.2,0,2,0,0,0,,0,2,,2
1633.jpg,0.1,0.8,0,0.5,0,0.5,0,,0,0,,1
1634.jpg,0,0.8,0.5,1,0.5,0,0,,1,1,,1
1635.jpg,0,1.9,0,2,0,0,0,,0,2,,2
1636.jpg,0.1,3.1,0,3,0,0,0,,0,3,,3
1637.jpg,0,2,0,2.5,0,0.5,0,,0,3,,2
1638.jpg,0.1,1.1,0,1,0,0,0,,0,1,,1
1639.jpg,0.1,0.3,0,0,0,0,0,,0,0,,0
164.jpg,0,0.2,0.5,0.5,0.5,0.5,0,,1,0,,1
1640.jpg,0,1.4,0.5,1.5,0.5,0.5,0,,1,1,,2
1641.jpg,0,1.4,0.5,2,0.5,0,0,,1,2,,2
1642.jpg,0.1,1.7,0,1.5,0,0.5,0,,0,2,,1
1643.jpg,0,1.2,0,1,0,0,0,,0,1,,1
1644.jpg,0.1,0.6,0,1,0,1,0,,0,2,,0
1645.jpg,0.1,0.2,0.5,1,0.5,0,1,,0,1,,1
1646.jpg,0,0.8,0,1,0,0,0,,0,1,,1
1647.jpg,0,1.9,0,2,0,0,0,,0,2,,2
1648.jpg,0.1,2,0,2,0,0,0,,0,2,,2
1649.jpg,0,1.9,0,2.5,0,0.5,0,,0,3,,2
165.jpg,0,0.6,0.5,1,0.5,0,0,,1,1,,1
1650.jpg,0.1,0.9,0,1,0,0,0,,0,1,,1
1651.jpg,0.1,1.1,1,2,0,0,1,,1,2,,2
1652.jpg,0,0.8,0,0.5,0,0.5,0,,0,0,,1
1653.jpg,0.1,1.8,0,2.5,0,0.5,0,,0,3,,2
1654.jpg,0.1,0.5,0,0.5,0,0.5,0,,0,1,,0
1655.jpg,0,0.6,0,1.5,0,0.5,0,,0,2,,1
1656.jpg,0,0.8,0.5,1,0.5,0,0,,1,1,,1
1657.jpg,0.1,0.4,0.5,1,0.5,0,0,,1,1,,1
1658.jpg,0,0.6,0,1.5,0,0.5,0,,0,2,,1
1659.jpg,0.1,1.1,0.5,2,0.5,0,0,,1,2,,2
166.jpg,0,0.3,0.5,0.5,0.5,0.5,0,,1,0,,1
1660.jpg,0.1,1.3,0.5,1.5,0.5,0.5,1,,0,2,,1
1661.jpg,0,1.5,0,2,0,0,0,,0,2,,2
1662.jpg,0,1.4,0,1.5,0,0.5,0,,0,1,,2
1663.jpg,0.1,1,0.5,0.5,0.5,0.5,1,,0,0,,1
1664.jpg,0,1,0.5,0.5,0.5,0.5,1,,0,0,,1
1665.jpg,0,1.2,0,1,0,0,0,,0,1,,1
1666.jpg,0.1,1,0,1.5,0,0.5,0,,0,2,,1
1667.jpg,0,2.2,0,2,0,0,0,,0,2,,2
1668.jpg,0.1,1.4,0,1.5,0,0.5,0,,0,2,,1
1669.jpg,0.1,1.1,0,1,0,0,0,,0,1,,1
167.jpg,0,0.6,0,0,0,0,0,,0,0,,0
1670.jpg,0,1.1,0.5,0.5,0.5,0.5,1,,0,0,,1
1671.jpg,0,0.9,0,1,0,0,0,,0,1,,1
1672.jpg,0.1,0.6,0.5,0.5,0.5,0.5,0,,1,0,,1
1673.jpg,0,0.8,0,1,0,1,0,,0,2,,0
1674.jpg,0.1,1.3,0,1,0,0,0,,0,1,,1
1675.jpg,0.1,1.2,0,1.5,0,0.5,0,,0,2,,1
1676.jpg,0,1,0,1.5,0,0.5,0,,0,1,,2
1677.jpg,0,0.1,0,0.5,0,0.5,0,,0,0,,1
1678.jpg,0.1,0.2,0,0.5,0,0.5,0,,0,0,,1
1679.jpg,0.1,0.6,0,1,0,0,0,,0,1,,1
168.jpg,0,0,0,0,0,0,0,,0,0,,0
1680.jpg,0,0.5,0,0.5,0,0.5,0,,0,0,,1
1681.jpg,0.1,0.3,0,0.5,0,0.5,0,,0,1,,0
1682.jpg,0,0.5,0,0,0,0,0,,0,0,,0
1683.jpg,0,0.8,0,1,0,0,0,,0,1,,1
1684.jpg,0.1,0.7,0,0,0,0,0,,0,0,,0
1685.jpg,0,0.9,0,1,0,0,0,,0,1,,1
1686.jpg,0,0.8,0,1,0,0,0,,0,1,,1
1687.jpg,0.1,1.1,0.5,1.5,0.5,0.5,0,,1,2,,1
1688.jpg,0,0.4,0.5,1,0.5,0,1,,0,1,,1
1689.jpg,0,0.1,0,0.5,0,0.5,0,,0,1,,0
169.jpg,0,0,0,0,0,0,0,,0,0,,0
1690.jpg,0.1,1.1,0,1,0,0,0,,0,1,,1
1691.jpg,0.1,1.2,0,1.5,0,0.5,0,,0,1,,2
1692.jpg,0,1.2,0.5,1,0.5,0,1,,0,1,,1
1693.jpg,0.1,1.3,0,2,0,0,0,,0,2,,2
1694.jpg,0.1,1.5,0,1.5,0,0.5,0,,0,2,,1
1695.jpg,0,0.8,0,0.5,0,0.5,0,,0,0,,1
1696.jpg,0.1,0.8,0.67,1.67,0.47140452,0.47140452,0,1,1,2,2,1
1697.jpg,0,1.4,0.33,2,0.47140452,0,0,0,1,2,2,2
1698.jpg,0,1.2,0,1,0,0,0,0,0,1,1,1
1699.jpg,0.1,1.4,0.67,2,0.47140452,0.81649658,0,1,1,2,3,1
17.jpg,0,6.8,0.67,7.67,0.47140452,0.47140452,0,1,1,8,8,7
170.jpg,0.1,0.1,0.67,0,0.47140452,0,0,1,1,0,0,0
1700.jpg,0,1.9,0,3,0,0.81649658,0,0,0,3,4,2
1701.jpg,0,0.6,0.33,0.33,0.47140452,0.47140452,0,1,0,1,0,0
1702.jpg,0.1,0.4,0,0.33,0,0.47140452,0,0,0,1,0,0
1703.jpg,0,0.9,0.33,1,0.47140452,0.81649658,0,1,0,0,2,1
1704.jpg,0,0.1,0.67,0.33,0.47140452,0.47140452,0,1,1,0,0,1
1705.jpg,0.1,0.5,0.33,1,0.47140452,0.81649658,0,1,0,0,2,1
1706.jpg,0,0.3,0.33,0.33,0.47140452,0.47140452,0,1,0,1,0,0
1707.jpg,0,1.4,0.33,1,0.47140452,0.81649658,1,0,0,2,0,1
1708.jpg,0.1,1.5,0.33,1.67,0.47140452,0.94280904,0,1,0,1,3,1
1709.jpg,0,0.5,0.67,1,0.94280904,0,0,2,0,1,1,1
171.jpg,0,0.1,0,0.67,0,0.47140452,0,0,0,1,1,0
1710.jpg,0,1.5,0.33,1,0.47140452,0,0,1,0,1,1,1
1711.jpg,0.1,1.6,0.67,1.33,0.47140452,0.47140452,0,1,1,2,1,1
1712.jpg,0,0.9,0.33,1.33,0.47140452,0.47140452,0,1,0,1,2,1
1713.jpg,0,0.7,0.67,0.33,0.47140452,0.47140452,0,1,1,1,0,0
1714.jpg,0,1,0.33,1,0.47140452,0.81649658,0,1,0,1,0,2
1715.jpg,0.1,1.5,0.67,1.67,0.47140452,0.47140452,0,1,1,2,1,2
1716.jpg,0,0.9,0,1,0,0,0,0,0,1,1,1
1717.jpg,0.1,0.6,0.33,1.33,0.47140452,0.47140452,0,1,0,2,1,1
1718.jpg,0.1,1,0,1,0,0.81649658,0,0,0,2,0,1
1719.jpg,0,1.4,0.33,1.67,0.47140452,0.47140452,0,1,0,2,2,1
172.jpg,0,0,0,1,0,0,0,0,0,1,1,1
1720.jpg,0.1,1,0.33,1.33,0.47140452,0.47140452,0,0,1,1,2,1
1721.jpg,0,0.8,0,1.33,0,0.47140452,0,0,0,1,2,1
1722.jpg,0,1.2,0.33,1,0.47140452,0.81649658,0,1,0,0,2,1
1723.jpg,0.1,1.1,0.67,1.33,0.47140452,0.47140452,1,1,0,1,2,1
1724.jpg,0,2.1,0.33,2.67,0.47140452,0.47140452,1,0,0,3,2,3
1725.jpg,0.1,1.2,0.33,1,0.47140452,0,0,1,0,1,1,1
1726.jpg,0.1,0.6,0.33,0.67,0.47140452,0.47140452,0,1,0,1,0,1
1727.jpg,0,1.3,0.33,2,0.47140452,0.81649658,0,1,0,1,3,2
1728.jpg,0,1.5,0.33,0.67,0.47140452,0.47140452,0,0,1,1,0,1
1729.jpg,0.1,0.9,0.33,1,0.47140452,0,0,1,0,1,1,1
173.jpg,0,0.2,0,1,0,0.81649658,0,0,0,1,2,0
1730.jpg,0,0.7,0.67,1.33,0.47140452,0.47140452,0,1,1,1,2,1
1731.jpg,0.1,0.8,1,1,0,0,1,1,1,1,1,1
1732.jpg,0.1,1,1,0.33,0.81649658,0.47140452,0,2,1,0,0,1
1733.jpg,0,0.5,0,0.67,0,0.47140452,0,0,0,1,0,1
1734.jpg,0,1,0.33,0.67,0.47140452,0.47140452,0,1,0,1,0,1
1735.jpg,0.1,1.3,0,1,0,0,0,0,0,1,1,1
1736.jpg,0,1.6,0.33,1.33,0.47140452,0.47140452,0,0,1,2,1,1
1737.jpg,0,0.3,1,0,0,0,1,1,1,0,0,0
1738.jpg,0.1,1.2,0.33,1.33,0.47140452,0.47140452,0,1,0,1,2,1
1739.jpg,0,1.5,0,2.33,0,0.47140452,0,0,0,2,3,2
174.jpg,0,0.1,0.67,0.33,0.47140452,0.47140452,0,1,1,0,0,1
1740.jpg,0,1.1,0.33,2,0.47140452,0.81649658,0,1,0,1,3,2
1741.jpg,0.1,0.9,1,1,0.81649658,0,1,2,0,1,1,1
1742.jpg,0,2,0.67,2.33,0.47140452,0.47140452,0,1,1,2,2,3
1743.jpg,0,0.6,0.67,1,0.47140452,0,0,1,1,1,1,1
1744.jpg,0.1,0.2,0.33,0.33,0.47140452,0.47140452,0,1,0,1,0,0
1745.jpg,0,0.8,0.33,0.67,0.47140452,0.47140452,0,1,0,0,1,1
1746.jpg,0,2.1,0,2,0,0.81649658,0,0,0,3,1,2
1747.jpg,0.1,0.8,0,1.33,0,0.47140452,0,0,0,1,2,1
1748.jpg,0,1,0,1,0,0.81649658,0,0,0,0,2,1
1749.jpg,0,0.2,0.33,0.67,0.47140452,0.47140452,0,1,0,1,0,1
175.jpg,0,0,0,0,0,0,0,0,0,0,0,0
1750.jpg,0.1,0,0,0,0,0,0,0,0,0,0,0
1751.jpg,0,0.3,0,0.67,0,0.47140452,0,0,0,0,1,1
1752.jpg,0,0.4,0.33,0.67,0.47140452,0.94280904,0,1,0,0,2,0
1753.jpg,0.1,1,0.67,1.33,0.47140452,0.47140452,0,1,1,1,2,1
1754.jpg,0.1,0.9,0.67,0.67,0.47140452,0.47140452,1,1,0,0,1,1
1755.jpg,0,1,0.33,0.67,0.47140452,0.47140452,0,1,0,1,0,1
1756.jpg,0.1,0.3,0.67,1,0.47140452,0.81649658,0,1,1,1,2,0
1757.jpg,0.1,1.1,0.67,1.33,0.94280904,0.47140452,0,2,0,1,2,1
176.jpg,0,0.5,0.33,1.33,0.47140452,0.47140452,0,1,0,1,2,1
1768.jpg,0.1,0.5,0,0.67,0,0.47140452,0,0,0,1,0,1
1769.jpg,0.1,1.9,0.33,2,0.47140452,0.81649658,0,1,0,1,3,2
177.jpg,0,0.2,0,0.67,0,0.47140452,0,0,0,1,1,0
1778.jpg,0,0.1,0.33,0.33,0.47140452,0.47140452,0,1,0,1,0,0
1779.jpg,0,0.8,0.33,0.67,0.47140452,0.47140452,0,1,0,1,0,1
178.jpg,0,0.4,0,0.33,0,0.47140452,0,0,0,0,0,1
1780.jpg,0.1,0.2,0.33,0.33,0.47140452,0.47140452,0,0,1,1,0,0
1781.jpg,0,0.6,0.33,0.67,0.47140452,0.47140452,0,0,1,1,0,1
1782.jpg,0,1,0.67,1,0.47140452,0.81649658,0,1,1,2,0,1
1783.jpg,0.1,0.6,0.67,0.33,0.47140452,0.47140452,0,1,1,0,1,0
1785.jpg,0.1,1.2,0,1.67,0,0.94280904,0,0,0,1,3,1
1786.jpg,0.1,0.8,0,0.67,0,0.94280904,0,0,0,0,2,0
1787.jpg,0,1.2,0.33,0.67,0.47140452,0.47140452,0,1,0,1,0,1
179.jpg,0,2.3,0.33,2.67,0.47140452,0.94280904,0,1,0,2,4,2
1791.jpg,0.1,0.5,0,1,0,0,0,0,0,1,1,1
1792.jpg,0.1,0.8,0.33,1,0.47140452,0.81649658,0,0,1,2,1,0
1793.jpg,0,0.6,0.33,1,0.47140452,0.81649658,0,1,0,0,2,1
1794.jpg,0,1.3,1,1.33,0,0.47140452,1,1,1,1,2,1
1795.jpg,0.1,1.3,0.67,2,0.47140452,0.81649658,1,0,1,1,3,2
1796.jpg,0,1.5,0.33,1.33,0.47140452,0.47140452,0,1,0,1,1,2
1797.jpg,0.1,0.8,0,0.67,0,0.47140452,0,0,0,0,1,1
18.jpg,0,4.2,0,3.67,0,0.47140452,0,0,0,4,3,4
180.jpg,0,0.7,0.33,1,0.47140452,0.81649658,0,0,1,0,2,1
1801.jpg,0.1,0.6,0.67,0.67,0.47140452,0.47140452,0,1,1,1,0,1
1802.jpg,0,1.3,0.33,2,0.47140452,0.81649658,0,1,0,1,3,2
1803.jpg,0.1,0.1,0.67,0.33,0.47140452,0.47140452,0,1,1,0,0,1
1804.jpg,0.1,0.8,0.33,1,0.47140452,0.81649658,0,0,1,2,1,0
1805.jpg,0,0.1,0.33,0.33,0.47140452,0.47140452,0,1,0,0,1,0
1806.jpg,0,0.3,0,0.33,0,0.47140452,0,0,0,1,0,0
1807.jpg,0.1,0.5,0.33,0.33,0.47140452,0.47140452,0,1,0,1,0,0
181.jpg,0,0.3,0.33,1,0.47140452,0.81649658,0,1,0,1,2,0
1810.jpg,0.1,0.8,0.67,0.67,0.94280904,0.47140452,0,2,0,1,0,1
1811.jpg,0,0.9,0.33,1,0.47140452,0.81649658,0,1,0,2,0,1
1812.jpg,0,0.3,0.67,0.33,0.94280904,0.47140452,0,2,0,0,0,1
1813.jpg,0.1,0.8,0.33,1,0.47140452,0,1,0,0,1,1,1
1815.jpg,0.1,0.1,0,0.33,0,0.47140452,0,0,0,1,0,0
1816.jpg,0.1,0,0.33,0,0.47140452,0,0,1,0,0,0,0
1817.jpg,0,0.2,0.33,1,0.47140452,0.81649658,0,1,0,1,2,0
182.jpg,0,0.1,0.33,0.33,0.47140452,0.47140452,0,0,1,0,1,0
1829.jpg,0,0.2,0.33,1,0.47140452,0.81649658,0,0,1,0,2,1
183.jpg,0,0.3,0.67,0,0.47140452,0,0,1,1,0,0,0
1838.jpg,0,1.9,0,2.67,0,0.94280904,0,0,0,2,4,2
1839.jpg,0,0.7,0.67,0.67,0.47140452,0.47140452,0,1,1,1,0,1
184.jpg,0,0,0,0.33,0,0.47140452,0,0,0,1,0,0
185.jpg,0.1,0.4,0,1.33,0,0.47140452,0,0,0,1,2,1
1859.jpg,0.2,0,0.67,0.67,0.47140452,0.94280904,1,1,0,0,2,0
186.jpg,0,0,0,0,0,0,0,0,0,0,0,0
1861.jpg,0,3.3,0,3,0,0.81649658,0,0,0,3,2,4
187.jpg,0,0.1,0,0.67,0,0.94280904,0,0,0,0,2,0
188.jpg,0,0.6,0.33,0.67,0.47140452,0.47140452,0,0,1,1,0,1
189.jpg,0,0.7,0.33,0.67,0.47140452,0.94280904,0,1,0,2,0,0
19.jpg,0,7.7,0.33,8.33,0.47140452,0.47140452,0,1,0,9,8,8
190.jpg,0,0,0,0,0,0,0,0,0,0,0,0
191.jpg,0,1.3,0,1.67,0,0.94280904,0,0,0,1,3,1
192.jpg,0,0.9,0.67,1,0.47140452,0,0,1,1,1,1,1
1926.jpg,0,1.8,0.33,2,0.47140452,0.81649658,0,1,0,1,3,2
1927.jpg,0,1.1,0.33,1,0.47140452,0.81649658,0,1,0,0,2,1
1928.jpg,0,1.3,0.33,1.33,0.47140452,0.47140452,0,1,0,1,2,1
193.jpg,0,0.8,0,1.67,0,0.94280904,0,0,0,1,3,1
194.jpg,0.1,0.4,0.33,1,0.47140452,0.81649658,0,0,1,0,2,1
1949.jpg,0.1,0.4,0.33,0.67,0.47140452,0.94280904,0,1,0,0,2,0
195.jpg,0,0.4,0,0.33,0,0.47140452,0,0,0,1,0,0
1958.jpg,0.1,0.8,0,1,0,0.81649658,0,0,0,2,0,1
1959.jpg,0,0.4,0.67,0,0.47140452,0,0,1,1,0,0,0
196.jpg,0,0.1,0,0.67,0,0.94280904,0,0,0,0,2,0
1961.jpg,0.1,0.7,0,0.67,0,0.47140452,0,0,0,1,0,1
1962.jpg,0,2.5,1,2,0.81649658,0.81649658,0,2,1,2,1,3
1963.jpg,0,1.1,0.67,1.67,0.47140452,0.47140452,0,1,1,2,2,1
1964.jpg,0,0.8,0.67,0,0.47140452,0,0,1,1,0,0,0
1965.jpg,0,0.7,0,1.33,0,1.24721913,0,0,0,1,3,0
1966.jpg,0,0.8,0.33,1,0.47140452,0,0,1,0,1,1,1
1967.jpg,0,1.4,0.67,2,0.47140452,0.81649658,0,1,1,2,3,1
197.jpg,0,1,0,2,0,0.81649658,0,0,0,2,3,1
1970.jpg,0.1,0.9,0.33,1,0.47140452,0.81649658,0,1,0,2,0,1
1971.jpg,0,1.2,0.33,1.33,0.47140452,0.94280904,0,1,0,2,0,2
1972.jpg,0.1,0.5,0.33,1,0.47140452,0.81649658,0,1,0,1,2,0
1973.jpg,0.1,0,0.33,0.33,0.47140452,0.47140452,0,1,0,1,0,0
1975.jpg,0,1.5,0,2,0,0.81649658,0,0,0,1,3,2
1976.jpg,0,1.4,1,1,0.81649658,0,0,2,1,1,1,1
1977.jpg,0,1.5,0.33,1.67,0.47140452,0.94280904,0,1,0,1,3,1
198.jpg,0,0.3,0.33,0.67,0.47140452,0.47140452,0,0,1,1,0,1
1988.jpg,0,0,0.33,0.33,0.47140452,0.47140452,0,1,0,0,0,1
1989.jpg,0,1.9,0.33,2.67,0.47140452,0.47140452,0,1,0,3,3,2
199.jpg,0,0.4,0.33,0.33,0.47140452,0.47140452,0,1,0,0,0,1
1998.jpg,0,1.4,0.33,1.67,0.47140452,0.94280904,0,0,1,1,3,1
1999.jpg,0.1,0.9,0.67,1.33,0.47140452,0.47140452,1,1,0,2,1,1
2.jpg,0,0.1,1,0,0.81649658,0,1,2,0,0,0,0
20.jpg,0,5.3,0.67,5.67,0.47140452,0.94280904,0,1,1,5,7,5
200.jpg,0.1,1.1,0.67,1.33,0.47140452,0.47140452,0,1,1,1,2,1
201.jpg,0,0.2,0,0,0,0,0,0,0,0,0,0
202.jpg,0,0.1,0.33,0,0.47140452,0,0,1,0,0,0,0
2026.jpg,0,1.7,0,1.33,0,0.47140452,0,0,0,1,1,2
2027.jpg,0,1.8,0.67,2.33,0.94280904,0.47140452,0,2,0,2,3,2
2028.jpg,0,2.2,0.67,2.67,0.47140452,0.47140452,0,1,1,3,3,2
2029.jpg,0,1.7,0.67,1.33,0.47140452,0.94280904,0,1,1,2,0,2
203.jpg,0,0.4,0.33,0.33,0.47140452,0.47140452,0,0,1,0,0,1
2030.jpg,0,2.1,0.33,2.67,0.47140452,0.94280904,0,0,1,2,4,2
2031.jpg,0,0.4,0.33,0.67,0.47140452,0.94280904,0,1,0,0,2,0
2032.jpg,0.1,1.2,0.33,1,0.47140452,0.81649658,0,1,0,2,0,1
2033.jpg,0.1,1,0.33,1.33,0.47140452,0.47140452,0,1,0,1,1,2
2034.jpg,0,0.8,0.33,1.33,0.47140452,0.47140452,0,0,1,1,2,1
2035.jpg,0,0.7,0.67,1,0.47140452,0.81649658,0,1,1,2,1,0
2036.jpg,0.1,0.5,0.33,0,0.47140452,0,0,1,0,0,0,0
2037.jpg,0,6.5,0.33,6.67,0.47140452,0.94280904,0,1,0,6,8,6
2038.jpg,0,8.1,0.67,7.67,0.47140452,0.47140452,1,0,1,7,8,8
2039.jpg,0,7.3,0.33,7.33,0.47140452,1.24721913,0,1,0,6,9,7
204.jpg,0,0.9,0,1.33,0,0.47140452,0,0,0,1,2,1
2040.jpg,0,1.8,0.33,2,0.47140452,0.81649658,0,0,1,3,1,2
2041.jpg,0,2,0.33,2,0.47140452,0.81649658,0,1,0,3,1,2
2042.jpg,0,3.1,0.33,3.33,0.47140452,0.47140452,0,1,0,3,3,4
2043.jpg,0,1.8,0.33,2.67,0.47140452,0.47140452,0,1,0,3,3,2
2044.jpg,0,0.9,0.33,1,0.47140452,0.81649658,0,1,0,2,0,1
2045.jpg,0.1,1,0.33,1.33,0.47140452,0.47140452,0,1,0,1,2,1
2046.jpg,0,1.6,0.33,1.67,0.47140452,0.47140452,0,1,0,1,2,2
2047.jpg,0.1,1.4,0.33,1.67,0.47140452,0.47140452,0,1,0,2,2,1
2048.jpg,0.1,1,0.67,0.33,0.47140452,0.47140452,0,1,1,0,0,1
2049.jpg,0,2.5,0,2.33,0,0.94280904,0,0,0,3,1,3
205.jpg,0,0.3,0.33,0.67,0.47140452,0.47140452,0,1,0,1,0,1
2050.jpg,0,0.8,0.67,1.33,0.47140452,1.24721913,0,1,1,0,3,1
2051.jpg,0.1,0.6,0,0.67,0,0.94280904,0,0,0,0,2,0
2052.jpg,0,1.3,0,1.33,0,0.47140452,0,0,0,2,1,1
2053.jpg,0,1.2,0,1.33,0,1.24721913,0,0,0,0,3,1
2054.jpg,0.1,1.3,0.67,1.33,0.47140452,0.47140452,1,1,0,2,1,1
2055.jpg,0,0.5,0,0.67,0,0.47140452,0,0,0,0,1,1
2056.jpg,0.1,0.9,0,1.33,0,0.47140452,0,0,0,1,2,1
2057.jpg,0.1,1,0.33,1.33,0.47140452,0.47140452,0,1,0,2,1,1
2058.jpg,0,1.5,0.33,1,0.47140452,0,0,1,0,1,1,1
2059.jpg,0.1,0.3,0.67,0.33,0.47140452,0.47140452,0,1,1,1,0,0
206.jpg,0.1,1.5,0.33,2,0.47140452,0.81649658,0,1,0,1,3,2
2060.jpg,0.1,0.7,0.33,0.67,0.47140452,0.47140452,0,1,0,1,0,1
2061.jpg,0,1.3,0.67,1.67,0.47140452,0.47140452,0,1,1,2,1,2
2062.jpg,0,1.6,0.67,2,0.47140452,0.81649658,0,1,1,1,3,2
2063.jpg,0,1.9,0.33,2.67,0.47140452,0.94280904,0,1,0,2,4,2
2064.jpg,0,1.6,0.33,1.67,0.47140452,0.47140452,0,1,0,2,1,2
2065.jpg,0,1.5,0.33,1.67,0.47140452,0.94280904,0,1,0,1,3,1
2066.jpg,0,1.6,0.33,2.67,0.47140452,0.94280904,0,1,0,2,4,2
2067.jpg,0,1.1,0,2,0,0.81649658,0,0,0,2,3,1
2068.jpg,0,0.3,0,0.67,0,0.47140452,0,0,0,1,1,0
2069.jpg,0.1,1.3,0.67,1.67,0.47140452,0.47140452,0,1,1,2,2,1
207.jpg,0,0.8,0.67,1,0.47140452,0.81649658,0,1,1,0,2,1
2070.jpg,0,0.2,0.33,1,0.47140452,0.81649658,0,1,0,0,2,1
2071.jpg,0.1,0.5,0.67,0.33,0.47140452,0.47140452,0,1,1,0,1,0
2072.jpg,0.1,0.4,0.33,0.33,0.47140452,0.47140452,0,1,0,1,0,0
2073.jpg,0,2.7,0,2.33,0,0.47140452,0,0,0,2,2,3
2074.jpg,0,1.6,0.67,1.33,0.47140452,0.47140452,0,1,1,2,1,1
2075.jpg,0,2,0,2.33,0,0.47140452,0,0,0,2,3,2
2076.jpg,0,0.9,0.33,1.67,0.47140452,0.94280904,0,1,0,1,3,1
2077.jpg,0,0.5,0.33,0.33,0.47140452,0.47140452,0,1,0,1,0,0
2078.jpg,0.1,0.4,0.33,0,0.47140452,0,0,1,0,0,0,0
2079.jpg,0,0.6,0.67,1.33,0.47140452,0.47140452,0,1,1,1,2,1
